ServiceStationNo,ObservationNo,PriceDate,PriceTime
765,11031,2023-02-18,16:30
1300,11032,2023-02-18,16:30
1300,11033,2023-02-18,16:30
31,11034,2023-02-18,16:42
554,11035,2023-02-18,16:45
2063,11036,2023-02-18,16:51
1,11037,2023-02-18,16:51
544,11038,2023-02-18,16:54
542,11039,2023-02-18,17:00
1517,11040,2023-02-18,17:03
3,11041,2023-02-18,17:03
282,11042,2023-02-18,17:03
4,11043,2023-02-18,17:03
984,11044,2023-02-18,17:06
1283,11045,2023-02-18,17:06
1287,11046,2023-02-18,17:06
837,11047,2023-02-18,17:06
400,11048,2023-02-18,17:06
1246,11049,2023-02-18,17:09
357,11050,2023-02-18,17:13
543,11051,2023-02-18,17:14
543,11052,2023-02-18,17:14
323,11053,2023-02-18,17:15
331,11054,2023-02-18,17:15
1865,11055,2023-02-18,17:15
1480,11056,2023-02-18,17:15
1,11057,2023-02-18,17:36
1329,11058,2023-02-18,17:48
1910,11059,2023-02-18,17:53
96,11060,2023-02-18,17:54
870,11061,2023-02-18,17:54
96,11062,2023-02-18,17:56
96,11063,2023-02-18,17:56
870,11064,2023-02-18,17:56
154,11065,2023-02-18,17:58
23,11066,2023-02-18,18:00
9,11067,2023-02-18,18:01
15,11068,2023-02-18,18:01
1243,11069,2023-02-18,18:02
135,11070,2023-02-18,18:03
166,11071,2023-02-18,18:06
167,11072,2023-02-18,18:06
14,11073,2023-02-18,18:13
1300,11074,2023-02-18,18:18
1300,11075,2023-02-18,18:20
2064,11076,2023-02-18,18:26
13,11077,2023-02-18,18:28
306,11078,2023-02-18,18:34
306,11079,2023-02-18,18:34
12,11080,2023-02-18,18:36
277,11081,2023-02-18,18:39
62,11082,2023-02-18,18:51
569,11083,2023-02-18,18:54
18,11084,2023-02-18,19:03
352,11085,2023-02-18,19:15
1329,11086,2023-02-18,19:15
1,11087,2023-02-18,19:17
53,11088,2023-02-18,19:23
2,11089,2023-02-18,19:26
1815,11090,2023-02-18,19:31
873,11091,2023-02-18,19:34
873,11092,2023-02-18,19:36
892,11093,2023-02-18,19:39
575,11094,2023-02-18,19:55
1715,11095,2023-02-18,20:02
1715,11096,2023-02-18,20:02
228,11097,2023-02-18,20:04
228,11098,2023-02-18,20:04
11,11099,2023-02-18,20:07
1121,11100,2023-02-18,20:08
140,11101,2023-02-18,20:13
282,11102,2023-02-18,20:16
1072,11103,2023-02-18,20:31
596,11104,2023-02-18,20:35
544,11105,2023-02-18,20:39
543,11106,2023-02-18,20:53
340,11107,2023-02-18,20:56
439,11108,2023-02-18,20:56
428,11109,2023-02-18,21:00
496,11110,2023-02-18,21:00
27,11111,2023-02-18,21:00
583,11112,2023-02-18,21:01
873,11113,2023-02-18,21:03
1429,11114,2023-02-18,21:05
873,11115,2023-02-18,21:08
135,11116,2023-02-18,22:01
123,11117,2023-02-18,22:04
542,11118,2023-02-18,22:08
30,11119,2023-02-18,22:36
432,11120,2023-02-18,22:46
27,11121,2023-02-18,22:51
583,11122,2023-02-18,22:54
575,11123,2023-02-18,22:55
282,11124,2023-02-18,22:55
428,11125,2023-02-18,22:59
286,11126,2023-02-18,23:35
569,11127,2023-02-18,23:48
1,11128,2023-02-18,23:58
1816,11129,2023-02-19,02:37
12,11130,2023-02-19,04:52
1396,11131,2023-02-19,05:00
11,11132,2023-02-19,05:00
9,11133,2023-02-19,05:01
13,11134,2023-02-19,05:01
15,11135,2023-02-19,05:02
357,11136,2023-02-19,05:03
14,11137,2023-02-19,05:19
2065,11138,2023-02-19,05:53
555,11139,2023-02-19,06:03
1315,11140,2023-02-19,06:08
604,11141,2023-02-19,06:17
30,11142,2023-02-19,06:19
2,11143,2023-02-19,06:19
100,11144,2023-02-19,07:04
107,11145,2023-02-19,07:06
62,11146,2023-02-19,07:12
1165,11147,2023-02-19,07:13
441,11148,2023-02-19,07:14
340,11149,2023-02-19,07:23
235,11150,2023-02-19,07:24
893,11151,2023-02-19,07:34
140,11152,2023-02-19,07:36
216,11153,2023-02-19,07:42
214,11154,2023-02-19,07:46
216,11155,2023-02-19,07:46
97,11156,2023-02-19,07:46
1695,11157,2023-02-19,07:48
132,11158,2023-02-19,07:48
75,11159,2023-02-19,07:48
75,11160,2023-02-19,07:48
68,11161,2023-02-19,07:52
1913,11162,2023-02-19,07:52
767,11163,2023-02-19,07:56
66,11164,2023-02-19,07:56
68,11165,2023-02-19,07:56
427,11166,2023-02-19,07:58
45,11167,2023-02-19,07:58
95,11168,2023-02-19,07:58
767,11169,2023-02-19,07:58
1301,11170,2023-02-19,07:58
66,11171,2023-02-19,07:58
66,11172,2023-02-19,07:58
1622,11173,2023-02-19,08:02
1470,11174,2023-02-19,08:04
370,11175,2023-02-19,08:13
1720,11176,2023-02-19,08:14
1940,11177,2023-02-19,08:15
267,11178,2023-02-19,08:15
160,11179,2023-02-19,08:15
1027,11180,2023-02-19,08:17
369,11181,2023-02-19,08:20
383,11182,2023-02-19,08:20
1820,11183,2023-02-19,08:30
222,11184,2023-02-19,08:33
555,11185,2023-02-19,08:43
619,11186,2023-02-19,08:50
84,11187,2023-02-19,08:50
197,11188,2023-02-19,08:50
741,11189,2023-02-19,08:50
201,11190,2023-02-19,08:50
854,11191,2023-02-19,08:50
210,11192,2023-02-19,08:50
72,11193,2023-02-19,08:50
823,11194,2023-02-19,08:50
388,11195,2023-02-19,08:50
400,11196,2023-02-19,08:50
614,11197,2023-02-19,08:50
1455,11198,2023-02-19,08:50
1274,11199,2023-02-19,08:52
1138,11200,2023-02-19,08:52
441,11201,2023-02-19,08:52
1332,11202,2023-02-19,08:53
1331,11203,2023-02-19,08:55
1450,11204,2023-02-19,09:06
837,11205,2023-02-19,09:06
1287,11206,2023-02-19,09:06
359,11207,2023-02-19,09:06
184,11208,2023-02-19,09:06
651,11209,2023-02-19,09:06
829,11210,2023-02-19,09:08
131,11211,2023-02-19,09:15
802,11212,2023-02-19,09:15
800,11213,2023-02-19,09:15
336,11214,2023-02-19,09:15
795,11215,2023-02-19,09:20
990,11216,2023-02-19,09:21
1334,11217,2023-02-19,09:21
18,11218,2023-02-19,09:23
166,11219,2023-02-19,09:24
167,11220,2023-02-19,09:24
1258,11221,2023-02-19,09:32
419,11222,2023-02-19,09:32
160,11223,2023-02-19,09:34
1280,11224,2023-02-19,09:36
858,11225,2023-02-19,09:36
179,11226,2023-02-19,09:38
646,11227,2023-02-19,09:39
564,11228,2023-02-19,09:40
1013,11229,2023-02-19,09:44
555,11230,2023-02-19,09:45
1027,11231,2023-02-19,09:45
1724,11232,2023-02-19,09:48
222,11233,2023-02-19,09:48
456,11234,2023-02-19,09:52
870,11235,2023-02-19,09:52
870,11236,2023-02-19,09:52
1118,11237,2023-02-19,09:56
114,11238,2023-02-19,10:01
286,11239,2023-02-19,10:08
686,11240,2023-02-19,10:18
236,11241,2023-02-19,10:22
1141,11242,2023-02-19,10:22
236,11243,2023-02-19,10:26
236,11244,2023-02-19,10:26
224,11245,2023-02-19,10:28
1117,11246,2023-02-19,10:28
352,11247,2023-02-19,10:30
504,11248,2023-02-19,10:30
1166,11249,2023-02-19,10:30
1516,11250,2023-02-19,10:34
640,11251,2023-02-19,10:34
1813,11252,2023-02-19,10:34
2025,11253,2023-02-19,10:38
1198,11254,2023-02-19,10:39
670,11255,2023-02-19,10:44
724,11256,2023-02-19,10:48
750,11257,2023-02-19,10:48
1439,11258,2023-02-19,10:48
1783,11259,2023-02-19,10:48
1525,11260,2023-02-19,10:48
1402,11261,2023-02-19,10:53
1177,11262,2023-02-19,10:54
1545,11263,2023-02-19,11:00
463,11264,2023-02-19,11:04
463,11265,2023-02-19,11:04
1178,11266,2023-02-19,11:04
1178,11267,2023-02-19,11:04
1373,11268,2023-02-19,11:04
263,11269,2023-02-19,11:04
263,11270,2023-02-19,11:04
465,11271,2023-02-19,11:04
418,11272,2023-02-19,11:04
527,11273,2023-02-19,11:04
527,11274,2023-02-19,11:04
466,11275,2023-02-19,11:04
1929,11276,2023-02-19,11:04
1929,11277,2023-02-19,11:04
1652,11278,2023-02-19,11:04
1375,11279,2023-02-19,11:04
1032,11280,2023-02-19,11:04
1032,11281,2023-02-19,11:04
795,11282,2023-02-19,11:15
267,11283,2023-02-19,11:15
1928,11284,2023-02-19,11:18
1928,11285,2023-02-19,11:18
62,11286,2023-02-19,11:18
356,11287,2023-02-19,11:20
574,11288,2023-02-19,11:26
1695,11289,2023-02-19,11:28
1695,11290,2023-02-19,11:28
225,11291,2023-02-19,11:28
225,11292,2023-02-19,11:28
1622,11293,2023-02-19,11:32
66,11294,2023-02-19,11:32
89,11295,2023-02-19,11:32
1306,11296,2023-02-19,11:32
221,11297,2023-02-19,11:34
1303,11298,2023-02-19,11:34
66,11299,2023-02-19,11:34
66,11300,2023-02-19,11:34
1306,11301,2023-02-19,11:34
1848,11302,2023-02-19,11:35
1283,11303,2023-02-19,11:48
799,11304,2023-02-19,11:53
1229,11305,2023-02-19,11:55
1167,11306,2023-02-19,11:57
244,11307,2023-02-19,12:15
805,11308,2023-02-19,12:15
192,11309,2023-02-19,12:15
247,11310,2023-02-19,12:15
239,11311,2023-02-19,12:15
270,11312,2023-02-19,12:15
154,11313,2023-02-19,12:15
598,11314,2023-02-19,12:17
154,11315,2023-02-19,12:25
983,11316,2023-02-19,12:30
108,11317,2023-02-19,12:35
983,11318,2023-02-19,12:35
1027,11319,2023-02-19,12:40
358,11320,2023-02-19,12:47
614,11321,2023-02-19,12:48
1679,11322,2023-02-19,12:48
1815,11323,2023-02-19,12:51
581,11324,2023-02-19,12:52
1268,11325,2023-02-19,12:55
75,11326,2023-02-19,12:58
555,11327,2023-02-19,13:05
1134,11328,2023-02-19,13:07
555,11329,2023-02-19,13:08
746,11330,2023-02-19,13:16
201,11331,2023-02-19,13:20
90,11332,2023-02-19,13:24
90,11333,2023-02-19,13:24
719,11334,2023-02-19,13:36
1424,11335,2023-02-19,13:36
1960,11336,2023-02-19,13:43
435,11337,2023-02-19,13:50
303,11338,2023-02-19,13:52
89,11339,2023-02-19,13:54
575,11340,2023-02-19,13:57
1393,11341,2023-02-19,13:59
235,11342,2023-02-19,14:07
192,11343,2023-02-19,14:15
1955,11344,2023-02-19,14:23
1520,11345,2023-02-19,14:39
286,11346,2023-02-19,14:49
1275,11347,2023-02-19,14:50
438,11348,2023-02-19,14:50
1284,11349,2023-02-19,14:50
306,11350,2023-02-19,15:04
1077,11351,2023-02-19,15:12
767,11352,2023-02-19,15:16
65,11353,2023-02-19,15:16
1686,11354,2023-02-19,15:18
767,11355,2023-02-19,15:18
65,11356,2023-02-19,15:18
767,11357,2023-02-19,15:22
60,11358,2023-02-19,15:26
60,11359,2023-02-19,15:28
60,11360,2023-02-19,15:28
435,11361,2023-02-19,15:36
396,11362,2023-02-19,15:43
1742,11363,2023-02-19,15:59
114,11364,2023-02-19,16:06
108,11365,2023-02-19,16:23
5,11366,2023-02-19,16:29
1523,11367,2023-02-19,16:29
2066,11368,2023-02-19,16:30
1918,11369,2023-02-19,16:41
1916,11370,2023-02-19,16:50
357,11371,2023-02-19,16:58
544,11372,2023-02-19,16:59
282,11373,2023-02-19,17:02
422,11374,2023-02-19,17:03
543,11375,2023-02-19,17:11
1741,11376,2023-02-19,17:15
542,11377,2023-02-19,17:33
1849,11378,2023-02-19,17:46
154,11379,2023-02-19,17:54
1160,11380,2023-02-19,17:59
14,11381,2023-02-19,18:05
101,11382,2023-02-19,18:05
12,11383,2023-02-19,18:06
9,11384,2023-02-19,18:06
15,11385,2023-02-19,18:09
166,11386,2023-02-19,18:09
167,11387,2023-02-19,18:09
13,11388,2023-02-19,18:11
295,11389,2023-02-19,18:11
1913,11390,2023-02-19,18:12
1216,11391,2023-02-19,18:22
1078,11392,2023-02-19,18:47
62,11393,2023-02-19,18:54
18,11394,2023-02-19,19:00
658,11395,2023-02-19,19:07
2,11396,2023-02-19,19:08
439,11397,2023-02-19,19:10
1518,11398,2023-02-19,19:11
1,11399,2023-02-19,19:21
857,11400,2023-02-19,19:28
569,11401,2023-02-19,19:31
575,11402,2023-02-19,19:55
1570,11403,2023-02-19,20:02
859,11404,2023-02-19,20:04
1570,11405,2023-02-19,20:05
282,11406,2023-02-19,20:13
1345,11407,2023-02-19,20:13
11,11408,2023-02-19,20:18
1216,11409,2023-02-19,20:26
544,11410,2023-02-19,20:35
27,11411,2023-02-19,20:44
340,11412,2023-02-19,20:57
428,11413,2023-02-19,21:03
649,11414,2023-02-19,21:07
583,11415,2023-02-19,21:08
1240,11416,2023-02-19,21:14
295,11417,2023-02-19,21:18
1855,11418,2023-02-19,21:21
1158,11419,2023-02-19,21:50
428,11420,2023-02-19,22:00
1176,11421,2023-02-19,22:00
282,11422,2023-02-19,22:03
542,11423,2023-02-19,22:08
543,11424,2023-02-19,22:09
1729,11425,2023-02-19,22:30
596,11426,2023-02-19,22:31
140,11427,2023-02-19,22:32
30,11428,2023-02-19,22:48
583,11429,2023-02-19,22:48
575,11430,2023-02-19,22:55
340,11431,2023-02-19,22:57
422,11432,2023-02-19,23:02
1,11433,2023-02-19,23:07
286,11434,2023-02-19,23:24
147,11435,2023-02-19,23:29
31,11436,2023-02-19,23:42
857,11437,2023-02-20,00:03
746,11438,2023-02-20,01:04
999,11439,2023-02-20,02:26
1058,11440,2023-02-20,02:26
598,11441,2023-02-20,04:07
1611,11442,2023-02-20,04:48
282,11443,2023-02-20,04:50
9,11444,2023-02-20,04:51
357,11445,2023-02-20,04:58
15,11446,2023-02-20,04:59
11,11447,2023-02-20,05:02
12,11448,2023-02-20,05:03
886,11449,2023-02-20,05:05
13,11450,2023-02-20,05:07
18,11451,2023-02-20,05:10
1742,11452,2023-02-20,05:19
14,11453,2023-02-20,05:19
2,11454,2023-02-20,05:36
30,11455,2023-02-20,05:36
1855,11456,2023-02-20,05:39
23,11457,2023-02-20,05:41
488,11458,2023-02-20,05:43
62,11459,2023-02-20,05:44
1816,11460,2023-02-20,05:59
1033,11461,2023-02-20,06:00
27,11462,2023-02-20,06:06
615,11463,2023-02-20,06:11
604,11464,2023-02-20,06:12
1920,11465,2023-02-20,06:21
1921,11466,2023-02-20,06:22
81,11467,2023-02-20,06:25
76,11468,2023-02-20,06:34
46,11469,2023-02-20,06:34
1606,11470,2023-02-20,06:39
43,11471,2023-02-20,06:41
36,11472,2023-02-20,06:42
674,11473,2023-02-20,06:45
2067,11474,2023-02-20,06:47
569,11475,2023-02-20,06:48
1413,11476,2023-02-20,06:51
643,11477,2023-02-20,06:53
487,11478,2023-02-20,06:59
140,11479,2023-02-20,07:01
1274,11480,2023-02-20,07:06
1386,11481,2023-02-20,07:06
438,11482,2023-02-20,07:06
108,11483,2023-02-20,07:07
265,11484,2023-02-20,07:15
195,11485,2023-02-20,07:15
201,11486,2023-02-20,07:20
693,11487,2023-02-20,07:21
1623,11488,2023-02-20,07:22
45,11489,2023-02-20,07:22
45,11490,2023-02-20,07:22
49,11491,2023-02-20,07:26
1300,11492,2023-02-20,07:26
1300,11493,2023-02-20,07:26
48,11494,2023-02-20,07:28
709,11495,2023-02-20,07:32
48,11496,2023-02-20,07:32
48,11497,2023-02-20,07:32
883,11498,2023-02-20,07:32
73,11499,2023-02-20,07:32
370,11500,2023-02-20,07:35
238,11501,2023-02-20,07:38
1857,11502,2023-02-20,07:38
847,11503,2023-02-20,07:41
3,11504,2023-02-20,07:41
4,11505,2023-02-20,07:42
151,11506,2023-02-20,07:42
1132,11507,2023-02-20,07:45
266,11508,2023-02-20,07:45
419,11509,2023-02-20,07:46
646,11510,2023-02-20,07:47
699,11511,2023-02-20,07:51
1742,11512,2023-02-20,07:51
1978,11513,2023-02-20,07:52
1414,11514,2023-02-20,07:52
89,11515,2023-02-20,07:52
89,11516,2023-02-20,07:54
89,11517,2023-02-20,07:54
509,11518,2023-02-20,07:57
1207,11519,2023-02-20,08:07
1315,11520,2023-02-20,08:11
222,11521,2023-02-20,08:12
627,11522,2023-02-20,08:13
418,11523,2023-02-20,08:15
192,11524,2023-02-20,08:15
254,11525,2023-02-20,08:15
2068,11526,2023-02-20,08:18
462,11527,2023-02-20,08:18
532,11528,2023-02-20,08:18
1323,11529,2023-02-20,08:18
175,11530,2023-02-20,08:20
2069,11531,2023-02-20,08:23
235,11532,2023-02-20,08:23
561,11533,2023-02-20,08:25
774,11534,2023-02-20,08:26
229,11535,2023-02-20,08:27
2070,11536,2023-02-20,08:30
1906,11537,2023-02-20,08:31
1632,11538,2023-02-20,08:32
22,11539,2023-02-20,08:34
1824,11540,2023-02-20,08:36
2071,11541,2023-02-20,08:38
1162,11542,2023-02-20,08:40
1231,11543,2023-02-20,08:42
2018,11544,2023-02-20,08:43
1673,11545,2023-02-20,08:43
890,11546,2023-02-20,08:43
1300,11547,2023-02-20,08:44
1811,11548,2023-02-20,08:45
1300,11549,2023-02-20,08:46
1300,11550,2023-02-20,08:46
794,11551,2023-02-20,08:47
1266,11552,2023-02-20,08:49
410,11553,2023-02-20,08:50
125,11554,2023-02-20,08:50
1183,11555,2023-02-20,08:50
368,11556,2023-02-20,08:50
123,11557,2023-02-20,08:51
1401,11558,2023-02-20,08:51
1003,11559,2023-02-20,08:54
1606,11560,2023-02-20,08:55
649,11561,2023-02-20,08:55
1056,11562,2023-02-20,08:56
2072,11563,2023-02-20,08:57
539,11564,2023-02-20,08:59
1408,11565,2023-02-20,08:59
743,11566,2023-02-20,09:00
1263,11567,2023-02-20,09:00
1537,11568,2023-02-20,09:00
365,11569,2023-02-20,09:00
375,11570,2023-02-20,09:00
374,11571,2023-02-20,09:00
797,11572,2023-02-20,09:00
516,11573,2023-02-20,09:00
366,11574,2023-02-20,09:00
539,11575,2023-02-20,09:01
280,11576,2023-02-20,09:01
2073,11577,2023-02-20,09:03
280,11578,2023-02-20,09:04
447,11579,2023-02-20,09:04
448,11580,2023-02-20,09:04
448,11581,2023-02-20,09:04
2074,11582,2023-02-20,09:04
1541,11583,2023-02-20,09:04
1541,11584,2023-02-20,09:04
1652,11585,2023-02-20,09:04
342,11586,2023-02-20,09:04
1447,11587,2023-02-20,09:04
436,11588,2023-02-20,09:04
438,11589,2023-02-20,09:04
1351,11590,2023-02-20,09:04
1676,11591,2023-02-20,09:04
355,11592,2023-02-20,09:05
598,11593,2023-02-20,09:08
166,11594,2023-02-20,09:09
167,11595,2023-02-20,09:10
341,11596,2023-02-20,09:10
1207,11597,2023-02-20,09:10
265,11598,2023-02-20,09:16
448,11599,2023-02-20,09:18
343,11600,2023-02-20,09:18
343,11601,2023-02-20,09:18
1674,11602,2023-02-20,09:20
829,11603,2023-02-20,09:27
376,11604,2023-02-20,09:27
1695,11605,2023-02-20,09:28
2075,11606,2023-02-20,09:28
2075,11607,2023-02-20,09:28
294,11608,2023-02-20,09:28
341,11609,2023-02-20,09:29
462,11610,2023-02-20,09:32
103,11611,2023-02-20,09:32
103,11612,2023-02-20,09:32
1622,11613,2023-02-20,09:32
66,11614,2023-02-20,09:32
652,11615,2023-02-20,09:34
66,11616,2023-02-20,09:34
674,11617,2023-02-20,09:35
1264,11618,2023-02-20,09:38
1126,11619,2023-02-20,09:46
62,11620,2023-02-20,09:46
84,11621,2023-02-20,09:50
1478,11622,2023-02-20,09:50
823,11623,2023-02-20,09:50
211,11624,2023-02-20,09:50
614,11625,2023-02-20,09:50
1173,11626,2023-02-20,09:50
388,11627,2023-02-20,09:50
1122,11628,2023-02-20,09:50
1447,11629,2023-02-20,09:50
1476,11630,2023-02-20,09:50
279,11631,2023-02-20,09:50
1617,11632,2023-02-20,09:51
1186,11633,2023-02-20,09:52
761,11634,2023-02-20,09:53
1090,11635,2023-02-20,09:53
53,11636,2023-02-20,09:54
1128,11637,2023-02-20,09:56
1007,11638,2023-02-20,09:56
294,11639,2023-02-20,09:57
702,11640,2023-02-20,09:57
286,11641,2023-02-20,09:58
146,11642,2023-02-20,09:59
1016,11643,2023-02-20,10:02
741,11644,2023-02-20,10:04
141,11645,2023-02-20,10:04
1103,11646,2023-02-20,10:04
1459,11647,2023-02-20,10:04
1404,11648,2023-02-20,10:04
1679,11649,2023-02-20,10:04
339,11650,2023-02-20,10:05
674,11651,2023-02-20,10:05
1223,11652,2023-02-20,10:05
327,11653,2023-02-20,10:05
349,11654,2023-02-20,10:05
252,11655,2023-02-20,10:05
319,11656,2023-02-20,10:05
874,11657,2023-02-20,10:05
264,11658,2023-02-20,10:05
41,11659,2023-02-20,10:05
1056,11660,2023-02-20,10:09
1202,11661,2023-02-20,10:10
1595,11662,2023-02-20,10:11
1985,11663,2023-02-20,10:13
175,11664,2023-02-20,10:14
745,11665,2023-02-20,10:15
1931,11666,2023-02-20,10:15
397,11667,2023-02-20,10:15
192,11668,2023-02-20,10:15
78,11669,2023-02-20,10:15
1867,11670,2023-02-20,10:15
1500,11671,2023-02-20,10:15
250,11672,2023-02-20,10:15
1438,11673,2023-02-20,10:15
1222,11674,2023-02-20,10:15
1399,11675,2023-02-20,10:15
477,11676,2023-02-20,10:15
1557,11677,2023-02-20,10:15
423,11678,2023-02-20,10:15
355,11679,2023-02-20,10:15
1668,11680,2023-02-20,10:15
336,11681,2023-02-20,10:15
1115,11682,2023-02-20,10:15
1386,11683,2023-02-20,10:18
906,11684,2023-02-20,10:20
2076,11685,2023-02-20,10:20
1179,11686,2023-02-20,10:20
275,11687,2023-02-20,10:20
805,11688,2023-02-20,10:20
1717,11689,2023-02-20,10:20
1180,11690,2023-02-20,10:20
680,11691,2023-02-20,10:21
969,11692,2023-02-20,10:21
1327,11693,2023-02-20,10:22
1061,11694,2023-02-20,10:24
1061,11695,2023-02-20,10:24
1062,11696,2023-02-20,10:24
1063,11697,2023-02-20,10:24
1062,11698,2023-02-20,10:26
1062,11699,2023-02-20,10:26
1064,11700,2023-02-20,10:26
1064,11701,2023-02-20,10:26
1063,11702,2023-02-20,10:26
1063,11703,2023-02-20,10:26
176,11704,2023-02-20,10:27
1784,11705,2023-02-20,10:27
1683,11706,2023-02-20,10:28
266,11707,2023-02-20,10:30
1717,11708,2023-02-20,10:30
1399,11709,2023-02-20,10:30
157,11710,2023-02-20,10:31
457,11711,2023-02-20,10:31
36,11712,2023-02-20,10:35
1751,11713,2023-02-20,10:36
864,11714,2023-02-20,10:38
551,11715,2023-02-20,10:39
1618,11716,2023-02-20,10:41
1251,11717,2023-02-20,10:41
1961,11718,2023-02-20,10:42
674,11719,2023-02-20,10:45
240,11720,2023-02-20,10:45
265,11721,2023-02-20,10:45
266,11722,2023-02-20,10:45
196,11723,2023-02-20,10:45
1221,11724,2023-02-20,10:45
1438,11725,2023-02-20,10:45
255,11726,2023-02-20,10:45
2054,11727,2023-02-20,10:45
1114,11728,2023-02-20,10:45
252,11729,2023-02-20,10:45
1115,11730,2023-02-20,10:45
1865,11731,2023-02-20,10:45
79,11732,2023-02-20,10:45
1708,11733,2023-02-20,10:46
1369,11734,2023-02-20,10:48
807,11735,2023-02-20,10:50
764,11736,2023-02-20,10:50
1940,11737,2023-02-20,10:50
256,11738,2023-02-20,10:50
26,11739,2023-02-20,10:50
241,11740,2023-02-20,10:50
991,11741,2023-02-20,10:56
839,11742,2023-02-20,10:57
637,11743,2023-02-20,10:58
1028,11744,2023-02-20,10:58
356,11745,2023-02-20,11:00
795,11746,2023-02-20,11:00
331,11747,2023-02-20,11:00
333,11748,2023-02-20,11:00
193,11749,2023-02-20,11:00
1607,11750,2023-02-20,11:00
1656,11751,2023-02-20,11:00
1556,11752,2023-02-20,11:00
321,11753,2023-02-20,11:00
1663,11754,2023-02-20,11:00
336,11755,2023-02-20,11:00
1661,11756,2023-02-20,11:00
1660,11757,2023-02-20,11:00
337,11758,2023-02-20,11:00
258,11759,2023-02-20,11:00
1437,11760,2023-02-20,11:00
1480,11761,2023-02-20,11:00
962,11762,2023-02-20,11:00
974,11763,2023-02-20,11:02
974,11764,2023-02-20,11:02
891,11765,2023-02-20,11:02
1441,11766,2023-02-20,11:03
1027,11767,2023-02-20,11:03
1649,11768,2023-02-20,11:04
1649,11769,2023-02-20,11:04
1035,11770,2023-02-20,11:05
201,11771,2023-02-20,11:06
2077,11772,2023-02-20,11:06
1287,11773,2023-02-20,11:06
1775,11774,2023-02-20,11:06
2060,11775,2023-02-20,11:06
1445,11776,2023-02-20,11:06
1521,11777,2023-02-20,11:06
838,11778,2023-02-20,11:09
182,11779,2023-02-20,11:12
1315,11780,2023-02-20,11:12
1028,11781,2023-02-20,11:14
351,11782,2023-02-20,11:15
334,11783,2023-02-20,11:15
1759,11784,2023-02-20,11:15
1313,11785,2023-02-20,11:16
1104,11786,2023-02-20,11:17
386,11787,2023-02-20,11:19
1686,11788,2023-02-20,11:20
410,11789,2023-02-20,11:20
1313,11790,2023-02-20,11:20
502,11791,2023-02-20,11:23
97,11792,2023-02-20,11:24
912,11793,2023-02-20,11:27
702,11794,2023-02-20,11:27
1872,11795,2023-02-20,11:28
1872,11796,2023-02-20,11:28
1414,11797,2023-02-20,11:28
1196,11798,2023-02-20,11:29
96,11799,2023-02-20,11:30
52,11800,2023-02-20,11:30
52,11801,2023-02-20,11:30
498,11802,2023-02-20,11:31
96,11803,2023-02-20,11:32
304,11804,2023-02-20,11:34
725,11805,2023-02-20,11:34
725,11806,2023-02-20,11:34
1036,11807,2023-02-20,11:34
1036,11808,2023-02-20,11:34
467,11809,2023-02-20,11:34
1427,11810,2023-02-20,11:39
29,11811,2023-02-20,11:39
173,11812,2023-02-20,11:39
186,11813,2023-02-20,11:39
894,11814,2023-02-20,11:40
1124,11815,2023-02-20,11:40
894,11816,2023-02-20,11:42
2078,11817,2023-02-20,11:42
1659,11818,2023-02-20,11:45
2079,11819,2023-02-20,11:45
465,11820,2023-02-20,11:46
465,11821,2023-02-20,11:46
1381,11822,2023-02-20,11:47
286,11823,2023-02-20,11:49
175,11824,2023-02-20,11:50
2080,11825,2023-02-20,11:51
89,11826,2023-02-20,11:54
89,11827,2023-02-20,11:54
89,11828,2023-02-20,11:56
89,11829,2023-02-20,11:56
1390,11830,2023-02-20,11:57
1328,11831,2023-02-20,11:58
